Above Ground Sighter Measurement,Action,Action (group),Age,Approaches,black,Borough Boundaries,Chasing,cinnamon,City Council Districts,Climbing,Color notes,Combination of Primary and Highlight Color,Community Districts,Date,Eating,Foraging,gray,Hectare,Hectare Squirrel Number,Highlight,Highlight Fur Color,Indifferent,Kuks,Lat/Long,Location,Moans,Other Activities,Other Interactions,Police Precincts,Primary Fur Color,Quaas,Running,Runs from,Shift,Specific Location,Tail flags,Tail twitches,Unique Squirrel ID,Zip Codes,Number of Records,X,Y
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,,Cinnamon+Gray,19,10182018,False,True,False,38B,1,,Gray,False,False,POINT (-73.9593374341938 40.797258337802),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,38B-PM-1018-01,,1,-73.959337434,40.797258338
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,,Cinnamon+White,19,10102018,False,True,False,03D,6,,White,False,False,POINT (-73.9771009024581 40.7688793288864),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,3D-PM-1010-06,,1,-73.977100902,40.768879329
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,,Cinnamon+White,19,10102018,False,True,False,03D,7,,White,False,False,POINT (-73.9776445567926 40.768119107973),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,3D-PM-1010-07,,1,-73.977644557,40.768119108
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,,Cinnamon+White,19,10132018,False,True,False,01C,2,,White,False,False,POINT (-73.9793334416378 40.7674142089209),Ground Plane,False,digging,,13,CINNAMON,False,False,False,PM,,False,False,1C-PM-1013-02,,1,-73.979333442,40.767414209
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,,Cinnamon+White,19,10132018,False,True,False,01C,3,,White,False,False,POINT (-73.9791536183194 40.7672705931866),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,1C-PM-1013-03,,1,-73.979153618,40.767270593
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,,Cinnamon+White,19,10132018,False,True,False,01C,4,,White,False,False,POINT (-73.9794367096274 40.7672720598482),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,1C-PM-1013-04,,1,-73.979436710,40.767272060
FALSE,FORAGING,Foraging,Adult,False,False,4,False,True,19,False,,Cinnamon+White,19,10172018,False,True,False,03A,2,,White,False,False,POINT (-73.9801899519657 40.7695777009264),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,3A-PM-1017-02,,1,-73.980189952,40.769577701
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10062018,False,True,True,33I,1,,,False,False,POINT (-73.9545877741228 40.7900001210353),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,33I-PM-1006-01,,1,-73.954587774,40.790000121
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10062018,False,True,True,07H,10,,,False,False,POINT (-73.9706308500637 40.7696174874596),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,7H-PM-1006-10,,1,-73.970630850,40.769617487
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10072018,False,True,True,36I,3,,,False,False,POINT (-73.9530587825442 40.7919087309222),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,36I-PM-1007-03,,1,-73.953058783,40.791908731
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10082018,False,True,True,32F,4,,,False,False,POINT (-73.9580813119325 40.7905538237042),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,32F-PM-1008-04,,1,-73.958081312,40.790553824
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10102018,False,True,True,33B,9,,,False,False,POINT (-73.9619609976132 40.7922824443528),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,33B-PM-1010-09,,1,-73.961960998,40.792282444
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10132018,False,True,True,32C,1,,,False,False,POINT (-73.9620964576469 40.7917332001738),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,32C-PM-1013-01,,1,-73.962096458,40.791733200
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10132018,False,True,True,05B,3,,,False,False,POINT (-73.9778578822323 40.7705432705286),Ground Plane,False,grooming,,13,GRAY,False,False,False,PM,,False,False,5B-PM-1013-03,,1,-73.977857882,40.770543271
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10132018,False,True,True,35C,7,,,False,False,POINT (-73.9602197762862 40.7936850570022),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,35C-PM-1013-07,,1,-73.960219776,40.793685057
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10132018,False,True,True,32C,10,,,False,False,POINT (-73.96193040894 40.792045169318),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,32C-PM-1013-10,,1,-73.961930409,40.792045169
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10172018,False,True,True,15B,4,,,False,False,POINT (-73.972399596842 40.7788765078432),Ground Plane,False,,,13,GRAY,False,False,False,PM,on hill,False,False,15B-PM-1017-04,,1,-73.972399597,40.778876508
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10182018,False,True,True,09H,3,,,False,False,POINT (-73.9692650850957 40.7713793846002),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,9H-PM-1018-03,,1,-73.969265085,40.771379385
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10182018,False,True,True,20C,3,,,False,False,POINT (-73.9678613185071 40.7822170887526),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,20C-PM-1018-03,,1,-73.967861319,40.782217089
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10182018,False,True,True,09H,4,,,False,False,POINT (-73.969553896295 40.7709884929277),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,9H-PM-1018-04,,1,-73.969553896,40.770988493
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10182018,False,True,True,09H,8,,,False,False,POINT (-73.9701412231078 40.7714534088899),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,9H-PM-1018-08,,1,-73.970141223,40.771453409
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10192018,False,True,True,23I,3,,,False,False,POINT (-73.9610266708075 40.7817512107392),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,23I-PM-1019-03,,1,-73.961026671,40.781751211
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10192018,False,True,True,15G,4,,,False,False,POINT (-73.9673220504383 40.7770296345963),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,15G-PM-1019-04,,1,-73.967322050,40.777029635
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10192018,False,True,True,14D,15,,,False,False,POINT (-73.9708860879459 40.7768376656119),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,14D-PM-1019-15,,1,-73.970886088,40.776837666
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10202018,False,True,True,07C,2,,,False,False,POINT (-73.9752263564287 40.772084917017),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,7C-PM-1020-02,,1,-73.975226356,40.772084917
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+,19,10202018,False,True,True,06G,4,,,False,False,POINT (-73.9722472286151 40.7699550476176),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,6G-PM-1020-04,,1,-73.972247229,40.769955048
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10072018,False,True,True,12H,6,,Cinnamon,False,False,POINT (-73.9681146830162 40.7736772279412),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,12H-PM-1007-06,,1,-73.968114683,40.773677228
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10102018,False,True,True,03D,4,,Cinnamon,False,False,POINT (-73.9767849679735 40.768566516928),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,3D-PM-1010-04,,1,-73.976784968,40.768566517
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,Cinnamon tail & belly,Gray+Cinnamon,19,10132018,False,True,True,38F,1,,Cinnamon,False,False,POINT (-73.9549337398033 40.7946552731628),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,38F-PM-1013-01,,1,-73.954933740,40.794655273
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10132018,False,True,True,35C,6,,Cinnamon,False,False,POINT (-73.9596505138955 40.7940367734988),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,35C-PM-1013-06,,1,-73.959650514,40.794036773
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10142018,False,True,True,14B,1,,Cinnamon,False,False,POINT (-73.9727405679487 40.7782677554482),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,14B-PM-1014-01,,1,-73.972740568,40.778267755
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10142018,False,True,True,22E,1,,Cinnamon,False,False,POINT (-73.9656750232596 40.7833002587016),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,22E-PM-1014-01,,1,-73.965675023,40.783300259
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10142018,False,True,True,14B,7,,Cinnamon,False,False,POINT (-73.9733437449715 40.7782401548362),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,14B-PM-1014-07,,1,-73.973343745,40.778240155
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10172018,False,True,True,06B,2,,Cinnamon,False,False,POINT (-73.9768268467857 40.7714608041933),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,6B-PM-1017-02,,1,-73.976826847,40.771460804
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10182018,False,True,True,19C,2,,Cinnamon,False,False,POINT (-73.968807163616 40.7812018159499),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,19C-PM-1018-02,,1,-73.968807164,40.781201816
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10182018,False,True,True,07G,6,,Cinnamon,False,False,POINT (-73.971525123573 40.7703685359842),Ground Plane,False,grooming,,13,GRAY,False,False,False,PM,,False,False,7G-PM-1018-06,,1,-73.971525124,40.770368536
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10192018,False,True,True,15G,6,,Cinnamon,False,False,POINT (-73.9675697600155 40.7766797414463),Ground Plane,False,scratching!,,13,GRAY,False,False,False,PM,,False,False,15G-PM-1019-06,,1,-73.967569760,40.776679741
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10192018,False,True,True,14D,14,,Cinnamon,False,False,POINT (-73.97063044051 40.7771060594808),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,14D-PM-1019-14,,1,-73.970630441,40.777106059
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,"Gray+Cinnamon, White",19,10182018,False,True,True,19B,3,,"Cinnamon, White",False,False,POINT (-73.9696802053043 40.7816057406125),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,19B-PM-1018-03,,1,-73.969680205,40.781605741
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,"Gray+Cinnamon, White",19,10182018,False,True,True,19B,4,,"Cinnamon, White",False,False,POINT (-73.969570012716 40.7816501516863),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,19B-PM-1018-04,,1,-73.969570013,40.781650152
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,gray on haunches white on tail,Gray+White,19,10072018,False,True,True,20F,3,,White,False,False,POINT (-73.9647219419257 40.7812084402932),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,20F-PM-1007-03,,1,-73.964721942,40.781208440
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10122018,False,True,True,42E,1,,White,False,False,POINT (-73.9535980341677 40.7981186822179),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,42E-PM-1012-01,,1,-73.953598034,40.798118682
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10122018,False,True,True,33E,3,,White,False,False,POINT (-73.9589016385889 40.7911727679625),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,33E-PM-1012-03,,1,-73.958901639,40.791172768
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10122018,False,True,True,33E,4,,White,False,False,POINT (-73.958939037549 40.7913193931203),Ground Plane,False,playing,,13,GRAY,False,False,False,PM,,False,False,33E-PM-1012-04,,1,-73.958939038,40.791319393
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,20B,1,,White,False,False,POINT (-73.969532160039 40.7822616641357),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,20B-PM-1013-01,,1,-73.969532160,40.782261664
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,02B,2,,White,False,False,POINT (-73.9801138983722 40.7685721515635),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,2B-PM-1013-02,,1,-73.980113898,40.768572152
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,20B,2,,White,False,False,POINT (-73.969517504176 40.7820741344297),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,20B-PM-1013-02,,1,-73.969517504,40.782074134
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,41E,2,,White,False,False,POINT (-73.9550350096938 40.797694218705004),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,41E-PM-1013-02,,1,-73.955035010,40.797694219
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,20B,3,,White,False,False,POINT (-73.9695468150218 40.7821142051746),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,20B-PM-1013-03,,1,-73.969546815,40.782114205
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,05B,4,,White,False,False,POINT (-73.97881177554011 40.7707347137469),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,5B-PM-1013-04,,1,-73.978811776,40.770734714
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,02C,5,,White,False,False,POINT (-73.9787846880249 40.7682545903488),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,2C-PM-1013-05,,1,-73.978784688,40.768254590
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,35A,7,,White,False,False,POINT (-73.9615900833886 40.7945431292846),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,35A-PM-1013-07,,1,-73.961590083,40.794543129
FALSE,FORAGING,Foraging,Adult,False,False,4,False,False,19,False,,Gray+White,19,10172018,False,True,True,14E,2,,White,False,False,POINT (-73.9693719015914 40.7768710160557),Ground Plane,False,staring,,13,GRAY,False,False,False,PM,,False,False,14E-PM-1017-02,,1,-73.969371902,40.776871016
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+,19,10122018,False,True,True,11I,7,,,False,False,POINT (-73.96801718943512 40.7724644426313),Ground Plane,False,burying its food into the ground,,13,GRAY,False,False,False,PM,,False,False,11I-PM-1012-07,,1,-73.968017189,40.772464443
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+,19,10132018,False,True,True,32C,8,,,False,False,POINT (-73.9619856085821 40.7919516520091),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,32C-PM-1013-08,,1,-73.961985609,40.791951652
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+,19,10132018,False,True,True,32C,9,,,False,False,POINT (-73.9619786450142 40.7919876274548),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,32C-PM-1013-09,,1,-73.961978645,40.791987627
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+,19,10132018,False,True,True,32C,11,,,False,False,POINT (-73.9618591510932 40.7921343738001),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,32C-PM-1013-11,,1,-73.961859151,40.792134374
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10132018,False,True,True,38F,2,,Cinnamon,False,False,POINT (-73.9549133872427 40.7946871036949),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,38F-PM-1013-02,,1,-73.954913387,40.794687104
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10132018,False,True,True,38F,3,,Cinnamon,False,False,POINT (-73.9548648518558 40.7946730924872),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,38F-PM-1013-03,,1,-73.954864852,40.794673092
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10132018,False,True,True,38F,4,,Cinnamon,False,False,POINT (-73.9548207106339 40.7946991812402),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,38F-PM-1013-04,,1,-73.954820711,40.794699181
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10132018,False,True,True,38F,6,,Cinnamon,False,False,POINT (-73.9545912098958 40.7948301813102),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,38F-PM-1013-06,,1,-73.954591210,40.794830181
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10142018,False,True,True,22B,1,,Cinnamon,False,False,POINT (-73.96866350179661 40.7843176732828),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,22B-PM-1014-01,,1,-73.968663502,40.784317673
FALSE,FORAGING,Foraging,Juvenile,False,False,4,False,False,19,False,,Gray+White,19,10132018,False,True,True,32A,1,,White,False,False,POINT (-73.9640016324897 40.7921759097124),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,32A-PM-1013-01,,1,-73.964001632,40.792175910
FALSE,EATING,Eating,,False,False,4,False,False,19,False,,Gray+,19,10182018,True,True,True,18C,7,,,False,False,POINT (-73.9695117797648 40.780267574323304),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,18C-PM-1018-07,,1,-73.969511780,40.780267574
FALSE,EATING,Eating,Adult,False,False,4,False,True,19,False,,Cinnamon+Gray,19,10132018,True,True,False,01C,9,,Gray,False,False,POINT (-73.9796409671481 40.7679049871186),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,1C-PM-1013-09,,1,-73.979640967,40.767904987
FALSE,EATING,Eating,Adult,False,False,4,False,True,19,False,,Cinnamon+White,19,10102018,True,True,False,05C,12,,White,False,False,POINT (-73.9763894759543 40.7705523372364),Ground Plane,False,,,13,CINNAMON,False,False,False,PM,,False,False,5C-PM-1010-12,,1,-73.976389476,40.770552337
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+,19,10142018,True,True,True,20D,1,,,False,False,POINT (-73.96749306684312 40.781351011968),Ground Plane,False,,,13,GRAY,False,False,False,PM,,False,False,20D-PM-1014-01,,1,-73.967493067,40.781351012
